date,value
2010-05-01,2.02099
2010-06-01,1.05335
2010-07-01,1.23519
2010-08-01,1.1481
2010-09-01,1.14368
2010-10-01,1.17219
2010-11-01,1.14316
2010-12-01,1.49572
2011-01-01,1.63185
2011-02-01,2.10758
2011-03-01,2.6816
2011-04-01,3.16363
2011-05-01,3.56865
2011-06-01,3.55883
2011-07-01,3.62872
2011-08-01,3.77121
2011-09-01,3.86836
2011-10-01,3.5252
2011-11-01,3.39438
2011-12-01,2.96242
2012-01-01,2.92522
2012-02-01,2.8711
2012-03-01,2.6514
2012-04-01,2.30274
2012-05-01,1.70425
2012-06-01,1.66399
2012-07-01,1.40845
2012-08-01,1.69238
2012-09-01,1.99128
2012-10-01,2.16234
2012-11-01,1.76413
2012-12-01,1.74102
2013-01-01,1.59486
2013-02-01,1.97792
2013-03-01,1.4739
2013-04-01,1.06309
2013-05-01,1.36197
2013-06-01,1.75442
2013-07-01,1.96068
2013-08-01,1.51837
2013-09-01,1.18493
2013-10-01,0.96361
2013-11-01,1.23707
2013-12-01,1.50174
2014-01-01,1.57895
2014-02-01,1.12635
2014-03-01,1.5122
2014-04-01,1.95286
2014-05-01,2.12711
2014-06-01,2.07234
2014-07-01,1.99233
2014-08-01,1.69961
2014-09-01,1.65792
2014-10-01,1.66434
2014-11-01,1.32236
2014-12-01,0.75649
2015-01-01,-0.08935
2015-02-01,-0.02513
2015-03-01,-0.07364
2015-04-01,-0.19952
2015-05-01,-0.03993
2015-06-01,0.12377
2015-07-01,0.16957
2015-08-01,0.19508
2015-09-01,-0.03613
2015-10-01,0.17057
2015-11-01,0.5018
2015-12-01,0.72952
2016-01-01,1.37309
2016-02-01,1.0178
2016-03-01,0.85254
2016-04-01,1.12511
2016-05-01,1.01932
2016-06-01,0.99733
2016-07-01,0.82714
2016-08-01,1.06287
2016-09-01,1.46378
2016-10-01,1.63599
2016-11-01,1.69254
2016-12-01,2.07462
2017-01-01,2.50004
2017-02-01,2.73796
2017-03-01,2.38061
2017-04-01,2.19969
2017-05-01,1.87488
2017-06-01,1.63349
2017-07-01,1.72798
2017-08-01,1.93897
2017-09-01,2.23296
2017-10-01,2.04113
2017-11-01,2.20258
2017-12-01,2.10908
2018-01-01,2.07051
2018-02-01,2.2118
2018-03-01,2.35971
2018-04-01,2.46274
2018-05-01,2.80101
2018-06-01,2.87155
2018-07-01,2.94952
2018-08-01,2.69918
2018-09-01,2.27697
2018-10-01,2.52247
2018-11-01,2.1766
2018-12-01,1.91016
2019-01-01,1.55124
2019-02-01,1.52014
2019-03-01,1.86252
2019-04-01,1.99644
2019-05-01,1.79023
2019-06-01,1.64848
2019-07-01,1.81146
2019-08-01,1.74978
2019-09-01,1.7113
2019-10-01,1.76404
2019-11-01,2.05128
2019-12-01,2.28513
2020-01-01,2.48657
2020-02-01,2.33487
2020-03-01,1.53933
2020-04-01,0.3291
2020-05-01,0.11793
2020-06-01,0.64573
2020-07-01,0.98608
2020-08-01,1.30965
2020-09-01,1.37132
2020-10-01,1.18207
2020-11-01,1.17454
2020-12-01,1.36201
2021-01-01,1.39977
2021-02-01,1.67622
2021-03-01,2.61976
2021-04-01,4.15969
2021-05-01,4.99271
2021-06-01,5.39145
2021-07-01,5.36548
2021-08-01,5.25127
2021-09-01,5.39035
2021-10-01,6.22187
2021-11-01,6.809
2021-12-01,7.0364
2022-01-01,7.47987
2022-02-01,7.87106
2022-03-01,8.54246
2022-04-01,8.25863
2022-05-01,8.58151
2022-06-01,9.05976
2022-07-01,8.52481
2022-08-01,8.26269
2022-09-01,8.20167
2022-10-01,7.74543
2022-11-01,7.11032
2022-12-01,6.4544
2023-01-01,6.41015
2023-02-01,6.03561
2023-03-01,4.98497
2023-04-01,4.93032
2023-05-01,4.04761
2023-06-01,2.96918
2023-07-01,3.17778
2023-08-01,3.66511
2023-09-01,3.6997
2023-10-01,3.24114
2023-11-01,3.13727
2023-12-01,3.35212
2024-01-01,3.09088
2024-02-01,3.15317
2024-03-01,3.47739
2024-04-01,3.35736
2024-05-01,3.26903
2024-06-01,2.9714
2024-07-01,2.89475
2024-08-01,2.53073
2024-09-01,2.44063
2024-10-01,2.5979
2024-11-01,2.74938
2024-12-01,2.88806
2025-01-01,3.00048
